Start Signal,End Signal,Min Rise Delay,Max Rise Delay,Min Fall Delay,Max Fall Delay,Estimated Depth,Mapped Start Signal
B1,X,0.1030266873197761,0.3399201571987029,0.1791532806147616,0.6763529927561276,3.3992015719870285,_1864_
B2,X,0.0884515333235115,0.2868174112729162,0.1656854561556817,0.641046345262273,2.868174112729162,_1843_
A,Y,0.0989256343731275,0.2269042656879236,0.0564428138259185,0.1711981993514299,2.2690426568792357,key_in[15]
A,Y,0.105017469914898,0.242333326931047,0.0580363690199361,0.1791740417859092,2.42333326931047,key_in[15]
A,Y,0.1180119091406773,0.2709285095177757,0.0643295226962344,0.1971622226843217,2.7092850951777567,key_in[15]
A,X,0.0920324953406713,0.3251328187597498,0.2285679349373762,0.9217772361862996,3.251328187597498,key_in[15]
B,X,0.0873123195679367,0.3050184080533804,0.2134412290657728,0.8628621394953081,3.0501840805338034,_1780_
C_N,X,0.1261842471782848,0.379422282110121,0.1992520649316174,0.8944278904018885,3.79422282110121,_1473_
A1,X,0.1079153325023683,0.460402062838847,0.1613956791672972,0.5040623061619933,4.6040206283884695,_1852_
A2,X,0.1055274369978946,0.4423394276067399,0.157913908641299,0.4975651143046801,4.423394276067398,_1841_
B1,X,0.1054018707702583,0.4604157740935889,0.1452355082862053,0.4669941787674503,4.6041577409358885,_1864_
B2,X,0.098956637351967,0.423988522958136,0.1369649155081396,0.4455216321966462,4.239885229581359,_1843_
C1,X,0.0667386997889133,0.336212400769651,0.0709182316278345,0.2407710765577623,3.3621240076965098,_1854_
A,Y,0.1078775710406753,0.2588910270551366,0.0613950921368563,0.2170525765001972,2.588910270551366,key_in[15]
A1,X,0.1558951484251652,0.4884524034608317,0.1741155463535334,0.5430679393227573,4.884524034608317,_1852_
A2,X,0.1494358845630034,0.4671183017051138,0.1697237676218767,0.5406467093710264,4.6711830170511375,_1841_
B1,X,0.1485120402025091,0.4875701091982091,0.1616752888439569,0.5342793581001153,4.875701091982091,_1864_
B2,X,0.1327208935874515,0.4212078027808645,0.1365005647149574,0.4595537136461624,4.212078027808645,_1843_
A1_N,X,0.1904679662345641,0.5872328900471723,0.1486257686768106,0.7003992584154075,5.8723289004717225,_0995_
A2_N,X,0.1852594241561666,0.5935446191429766,0.1462051215921842,0.7218689739174188,5.935446191429766,A2_N
B1,X,0.118725088676291,0.3432376147124095,0.1946203392419774,0.6652684147424743,3.432376147124095,_1864_
B2,X,0.1234386239273718,0.3755126316183311,0.1758178929987002,0.6488166298979294,3.755126316183311,_1843_
A1,X,0.0972845512239709,0.3548593741517202,0.1401276634389892,0.4434037984505505,3.5485937415172017,_1852_
A2,X,0.0858129286363052,0.317944762850249,0.1247904592759635,0.4167031282421983,3.1794476285024897,_1841_
B1,X,0.0854779118902557,0.3256045525362546,0.1156820227908809,0.4076336328308056,3.2560455253625458,_1864_
B2,X,0.0731973113950296,0.2916423574076691,0.0967026763814144,0.3599004529599046,2.9164235740766906,_1843_
A1_N,X,0.1641493515353663,0.5502175537589432,0.1317652552141903,0.6406172440511195,5.502175537589432,_0995_
A2_N,X,0.1503292671783981,0.5061508022638336,0.1238751081218478,0.6179212316725766,5.0615080226383355,A2_N
B1,X,0.0923894042976068,0.2822384073006492,0.1731361908402379,0.6282400888444898,2.822384073006492,_1864_
B2,X,0.0833136222481595,0.2568960672457664,0.147227248448713,0.558355544270755,2.568960672457664,_1843_
A,Y,0.0465866212959211,0.1312713863655061,0.0145249085967235,0.1148660227224912,1.3127138636550608,key_in[15]
A1,X,0.0976160152562411,0.3455160699791356,0.1400268968188667,0.4322101132660664,3.455160699791356,_1852_
A2,X,0.0974328839631499,0.3632106107570178,0.1439206433653791,0.4644710858503292,3.632106107570178,_1841_
B1,X,0.0971647512173318,0.3712925627600767,0.1276810637802051,0.4318495128174697,3.712925627600767,_1864_
B2,X,0.0720286212173173,0.260337203607914,0.098459118644986,0.3425279046238458,2.60337203607914,_1843_
A1,Y,0.1335003118061452,0.3732335102177713,0.0614402088262955,0.3003548328398207,3.732335102177713,_1852_
A2,Y,0.135935114234736,0.3832702319555724,0.0502327499370226,0.2729792580357112,3.832702319555724,_1841_
B1,Y,0.1065169302354705,0.2915127111103018,0.0477469188812193,0.2195107907574818,2.915127111103018,_1864_
B2,Y,0.0859227643910165,0.2416891755139416,0.0351201473676777,0.1717602775291186,2.4168917551394156,_1843_
A1_N,X,0.2689714360701923,0.761617346302663,0.1919069957264184,0.8218206903167122,7.616173463026629,_0995_
A2_N,X,0.2586106679779141,0.7490115406576451,0.1912887402620948,0.8651075656261175,7.49011540657645,A2_N
B1,X,0.1966099977362551,0.499310495971056,0.2397360988693599,0.8063521190105826,4.99310495971056,_1864_
B2,X,0.203144229410275,0.5530297487598531,0.2148399435829051,0.7673027430614112,5.5302974875985305,_1843_
A1_N,X,0.1992068788532373,0.6175022890023858,0.1526090547127914,0.6996153299155486,6.1750228900238575,_0995_
A2_N,X,0.2138023846258975,0.6648533023418268,0.1560767809171308,0.7839947801752798,6.648533023418268,A2_N
B1,X,0.1249927696723476,0.3442229376746311,0.1981806858047657,0.6934405468337049,3.442229376746311,_1864_
B2,X,0.1462069534602266,0.4547949368055485,0.1973753161221374,0.7172302954558903,4.547949368055485,_1843_
A,Y,0.0446783629683323,0.1292003068878571,0.0219466100810029,0.1107724915370472,1.292003068878571,key_in[15]
A,X,0.1018285276588204,0.2725458269546393,0.1680180764297535,0.6207535772219532,2.725458269546393,key_in[15]
B,X,0.091423676772324,0.2333029113712265,0.1427200481525944,0.5248878147357464,2.3330291137122647,_1780_
A1,X,0.0624522951030614,0.2041192828092284,0.100364268348018,0.3053071770702523,2.041192828092284,_1852_
A2,X,0.0642807630873926,0.212493098575928,0.1172158792095078,0.3328750702632416,2.12493098575928,_1841_
B1_N,X,0.1059024287128551,0.3385410381185094,0.0926145297777921,0.3644643856541861,3.3854103811850935,_1849_
A,Y,0.0868159735340587,0.2119389446153016,0.0477573792640753,0.1787963022688851,2.119389446153016,key_in[15]
A,X,0.1635567838570014,0.4231707326550684,0.112921369895347,0.3132656722694813,4.2317073265506835,key_in[15]
A1_N,X,0.2144511434686854,0.6663043638760507,0.162608542344851,0.7911730383663113,6.663043638760507,_0995_
A2_N,X,0.2042110982559617,0.6301453426309334,0.1541157800554867,0.7399516764312635,6.301453426309333,A2_N
B1,X,0.1485413084578235,0.4549634964210294,0.2131021114333101,0.742238680415521,4.549634964210294,_1864_
B2,X,0.1355701145272798,0.3931655667871888,0.1886831577719111,0.6807327116898383,3.931655667871888,_1843_
A1,X,0.101249428373904,0.3818315771639995,0.133360132267534,0.4593339172366459,3.818315771639995,_1852_
A2,X,0.0860282772147034,0.3041473270436237,0.1231299541622206,0.4302887612453105,3.041473270436237,_1841_
B1,X,0.0873578178965514,0.3303486466769525,0.0992379748132577,0.3914360890660903,3.303486466769525,_1864_
B2,X,0.0847228006175948,0.3000269562158003,0.1022369093321908,0.4069459051587513,3.0002695621580027,_1843_
A1_N,X,0.1667141194504529,0.5616178792097299,0.1343125371161445,0.6586392173637998,5.616178792097299,_0995_
A2_N,X,0.1501061678552899,0.5001064148799199,0.1244456239947624,0.621296254251738,5.001064148799199,A2_N
B1,X,0.0972298796773558,0.3000728639391669,0.1759064055318418,0.6410219758661932,3.000728639391669,_1864_
B2,X,0.0839381574116437,0.2599000255240281,0.1471185021003755,0.5524990621390734,2.5990002552402807,_1843_
A,Y,0.060022780111775,0.1498945732185999,0.0396492502830236,0.1495194288479693,1.498945732185999,key_in[15]
A,Y,0.1266319585034148,0.3200951816430391,0.0801468497587318,0.3205236444759353,3.2009518164303907,key_in[15]
A,Y,0.1457278644559757,0.3462878415365309,0.0920906502121247,0.2899519595381428,3.462878415365309,key_in[15]
A,X,0.1067324731029035,0.3581719744395566,0.2449082117537316,0.975847097416189,3.581719744395566,key_in[15]
B,X,0.1021483551656847,0.3374649544214578,0.2298874766728258,0.9166134777304245,3.3746495442145776,_1780_
C_N,X,0.1230376391151122,0.3549777516850688,0.2126150010674794,0.8905381684139542,3.549777516850688,_1473_
A1,X,0.1062168508212153,0.4529505232425752,0.1719009705458933,0.5155533368364571,4.529505232425752,_1852_
A2,X,0.104997583044407,0.441007742806615,0.1574616870350038,0.4962411177992181,4.41007742806615,_1841_
B1,X,0.1067085061626816,0.4770776686514864,0.1518428481484643,0.4826997826960412,4.770776686514863,_1864_
B2,X,0.0984355819161983,0.42266077944986,0.1365393392551891,0.4442264737350646,4.2266077944986,_1843_
C1,X,0.0712417020541014,0.3497016664115004,0.0755831599257438,0.2556993578136777,3.497016664115004,_1854_
A,X,0.1474444358340478,0.3689295640076343,0.1213199158806195,0.3253088723808589,3.689295640076343,key_in[15]
A,Y,0.0541475699049171,0.13520113189461,0.0303041524063141,0.1175355818162783,1.3520113189460998,key_in[15]
A1,X,0.1259804934919279,0.4018371582553022,0.1536568138441262,0.4843928728564785,4.018371582553022,_1852_
A2,X,0.1295973087749032,0.4263243490012822,0.1613310086742837,0.5141713866874708,4.2632434900128215,_1841_
B1,X,0.1335198378541431,0.4637722004365619,0.154930433978421,0.5168888796617017,4.637722004365619,_1864_
B2,X,0.118306895406663,0.4421528823777514,0.1383486697695921,0.4722065094820265,4.421528823777514,_1843_
A1_N,X,0.231983105957801,0.6960458517681246,0.1706427131231362,0.7915476276254139,6.9604585176812455,_0995_
A2_N,X,0.2137476089958709,0.6503334721482228,0.1626399894129129,0.7706889788934385,6.5033347214822275,A2_N
B1,X,0.1462674328612035,0.3945285876330699,0.2079526332214931,0.7099407374034925,3.945285876330699,_1864_
B2,X,0.1514466372953456,0.4258394313259871,0.1918081581188558,0.6967995266897068,4.2583943132598705,_1843_
A,X,0.0863897033916981,0.2494809429657322,0.1476238062465368,0.5674576524844183,2.4948094296573218,key_in[15]
B,X,0.0808540063342666,0.2263148899008448,0.1335198656097195,0.5185574338926008,2.263148899008448,_1780_
A,X,0.1073493477273012,0.3013118728696901,0.3248136851422956,1.3333037273851729,3.013118728696901,key_in[15]
B,X,0.0998356425787861,0.2692453836092663,0.3122633351389261,1.2848971139640637,2.692453836092663,_1780_
C,X,0.0909692902310696,0.2365262497253585,0.2870503638256466,1.2037972071006755,2.365262497253585,_1779_
D,X,0.103469263863272,0.3145657157125095,0.247819244362204,1.0809050627170556,3.145657157125095,_1791_
A,X,0.147678831676751,0.394840366022778,0.1091897853039552,0.301736366655161,3.94840366022778,key_in[15]
A1,X,0.0860340850690653,0.3328583336506721,0.1660591711141277,0.5329152270311781,3.328583336506721,_1852_
A2,X,0.0870192276200403,0.3081901487909837,0.1875892549948102,0.5862114848356298,3.081901487909837,_1841_
B1,X,0.0679086112119872,0.2302541694704424,0.1322548913374735,0.5325185998444133,2.302541694704424,_1864_
C1,X,0.0614375512298551,0.2136526571690044,0.1059311904289002,0.4562158557838013,2.1365265716900437,_1854_
A1,X,0.1383886100440325,0.5514842627547143,0.1839723980784703,0.5793540811077894,5.514842627547143,_1852_
A2,X,0.1335318976520891,0.5099298905242351,0.1707947165372942,0.5514600043809402,5.0992989052423505,_1841_
B1,X,0.1216190377274888,0.4756232209369416,0.1503153755124095,0.5040817350654737,4.756232209369416,_1864_
B2,X,0.1141810428525005,0.4330693148891237,0.1410898382504927,0.4683876752362194,4.330693148891236,_1843_
C1,X,0.0943955773598429,0.4076451236394355,0.079215143631222,0.265964729989867,4.076451236394354,_1854_
A,X,0.1254055922379421,0.3525796143729032,0.1268399310373846,0.4268572838237503,3.525796143729032,key_in[15]
B,X,0.1295907584588727,0.3749037297832545,0.1233190390264498,0.4218004676037467,3.749037297832545,_1780_
A1_N,X,0.1818917568047514,0.5971782126718861,0.1450308802991917,0.7010449086336384,5.97178212671886,_0995_
A2_N,X,0.1691677124042668,0.5478360142814653,0.1382145548244243,0.6882606346323646,5.478360142814653,A2_N
B1,X,0.1143293547749972,0.3432699499589162,0.1886209714029855,0.6787781639997074,3.4326994995891615,_1864_
B2,X,0.1085768033991477,0.3327272718189084,0.1633036807558043,0.6032508552325756,3.3272727181890835,_1843_
A,X,0.0901635042147953,0.2550771888130816,0.1501955269335117,0.5687019349744576,2.550771888130816,key_in[15]
B_N,X,0.1182063369533636,0.3412678014552582,0.1466953960937246,0.5563447637828364,3.412678014552582,_1680_
A,X,0.1384300491195986,0.3768558072270858,0.354769224039571,1.4366785945331062,3.768558072270858,key_in[15]
B,X,0.1180371805929901,0.2924098823618752,0.3335666559604157,1.3524789448972985,2.9240988236187517,_1780_
C,X,0.1212080886633014,0.3035374815189494,0.3158169093410726,1.3034045323079906,3.0353748151894937,_1779_
D,X,0.1324118074886543,0.3823786118192792,0.2797999688915499,1.1953670613916714,3.823786118192792,_1791_
A1,X,0.0791233351233829,0.2672627750313943,0.163070589425192,0.5047283844844551,2.672627750313943,_1852_
A2,X,0.0907767289808962,0.3191408894152333,0.197377231256909,0.6093404842060223,3.1914088941523326,_1841_
B1,X,0.0733762515960844,0.2866685303611034,0.1410493151089478,0.5620888913412483,2.866685303611034,_1864_
C1,X,0.0679772299357436,0.2808497680577502,0.1315545487559451,0.5167622032110093,2.808497680577502,_1854_
A1,X,0.1501020461521945,0.5446349081440301,0.1915069684815446,0.5863257822992475,5.446349081440301,_1852_
A2,X,0.1577929637171333,0.5692986243559179,0.1924137015291879,0.6125449765237784,5.692986243559179,_1841_
B1,X,0.1486240200754973,0.5898284805298517,0.1657556500083988,0.566383400655409,5.898284805298517,_1864_
B2,X,0.1390042981175391,0.4941661109075085,0.1558224010594192,0.5152566297247346,4.941661109075085,_1843_
C1,X,0.1190159116058166,0.466879492725763,0.0911533027637115,0.3055834838333204,4.66879492725763,_1854_
A1_N,X,0.2171007046696758,0.6712590673304765,0.1639759069384389,0.7942172144747773,6.712590673304764,_0995_
A2_N,X,0.2048026528557879,0.6315245172222796,0.1544066168628005,0.7368502683242593,6.315245172222796,A2_N
B1,X,0.1301464528539893,0.3575076724739844,0.1998160582440779,0.6787495202448619,3.575076724739844,_1864_
B2,X,0.1354107697631638,0.3885926690417298,0.188143506099954,0.6810820433744164,3.8859266904172975,_1843_
A,Y,0.0514924090163878,0.145059648954131,0.0281495581339992,0.1240929061298634,1.45059648954131,key_in[15]
A,Y,0.088367871077346,0.2429952419170488,0.0532672913910306,0.2129136094361854,2.429952419170488,key_in[15]
B,Y,0.0730694692101284,0.204962774776043,0.0566420676394515,0.2243753024663938,2.0496277477604297,_1780_
A1,X,0.2265182827647085,0.6780945996641131,0.2079389219667512,0.682561693152333,6.7809459966411305,_1852_
A2,X,0.2315998569588614,0.7022103097755473,0.2049118988045007,0.6762381956921347,7.022103097755473,_1841_
A3,X,0.2303163697171562,0.6987279841380212,0.2127386105269796,0.695317711976831,6.987279841380212,_1837_
B1,X,0.1973573860197826,0.5433650350125494,0.1401048761107642,0.5581053555050799,5.433650350125494,_1864_
B2,X,0.2056330025571767,0.5772874564001528,0.1563736823178881,0.6046251448424754,5.772874564001527,_1843_
A1_N,X,0.2104299710709178,0.6452252803563017,0.1606238382209608,0.7305658507156332,6.452252803563017,_0995_
A2_N,X,0.2222110058854034,0.6786368881158282,0.1604905975764496,0.8258814976775799,6.786368881158282,A2_N
B1,X,0.1379325581681941,0.3756417228041703,0.2058425016478485,0.7219768320873114,3.7564172280417023,_1864_
B2,X,0.1574646568816787,0.508862300033562,0.2021092517218727,0.731151215821922,5.08862300033562,_1843_
A,Y,0.0577403384503884,0.1597087785003973,0.0326915274937302,0.1396414967627561,1.5970877850039729,key_in[15]
A,X,0.1069147717287027,0.2851735039938609,0.1663745854843442,0.6080399134070426,2.851735039938609,key_in[15]
B,X,0.0998813005019651,0.255747874561226,0.1489748366834129,0.5380817610446933,2.5574787456122596,_1780_
A1,X,0.0601204172906582,0.199194250065975,0.0980884290443677,0.2996544208693513,1.9919425006597495,_1852_
A2,X,0.0644935165193974,0.2158165374163488,0.1179897601907096,0.3335578296871203,2.1581653741634876,_1841_
B1_N,X,0.1147303950984096,0.3756493000765277,0.0987999501842914,0.3990601573252684,3.7564930007652766,_1849_
A,Y,0.0554391062637785,0.1547325089631082,0.0240332448245009,0.1337563292428645,1.547325089631082,key_in[15]
A,Y,0.0643282806341905,0.1566315177448616,0.0384745059202089,0.1288034160231166,1.5663151774486157,key_in[15]
A,X,0.1299823480085207,0.3301632949377492,0.1092412996537547,0.293220067637009,3.301632949377492,key_in[15]
A1,X,0.1833300924071956,0.5662087625686965,0.1731178582820253,0.5597804600520095,5.662087625686964,_1852_
A2,X,0.1665322787916643,0.4829832226422443,0.1696325350422478,0.5516229296144117,4.829832226422443,_1841_
B1,X,0.1703592454213568,0.5065162876938769,0.1468297885946563,0.511184664622154,5.065162876938769,_1864_
B2,X,0.1753541528281988,0.5250034999781841,0.1627965586193887,0.5628478953334993,5.250034999781841,_1843_
A,Y,0.0483880588182852,0.1371514468593399,0.0232099485089648,0.1280729308856171,1.3715144685933989,key_in[15]
A,X,0.1268148677518949,0.34317252788575,0.3452795369570496,1.397956123762781,3.4317252788574995,key_in[15]
B,X,0.1167317942015048,0.2983188225329539,0.3281575659647355,1.3325427805025736,2.9831882253295388,_1780_
C,X,0.1069398350141925,0.2688749576866238,0.3054916128754344,1.2550356664707862,2.6887495768662375,_1779_
D,X,0.1170623908720124,0.3169005703104816,0.2680243325366743,1.1402118461022122,3.1690057031048156,_1791_
A1,X,0.0922250704686329,0.3641934357173634,0.174888025678127,0.5591034460324458,3.641934357173634,_1852_
A2,X,0.0887031653791595,0.3046105398581734,0.1954026301628286,0.6030688341625404,3.0461053985817337,_1841_
B1,X,0.073111976875386,0.2446000971001085,0.137926451941386,0.5492952914663037,2.4460009710010846,_1864_
C1,X,0.0694534380221864,0.2618349222660674,0.1261809303869049,0.5038272164298802,2.618349222660674,_1854_
A1,X,0.1076049835248449,0.4216619395219313,0.1491289356435891,0.4751851824301872,4.216619395219313,_1852_
A2,X,0.0928292607946155,0.3473862962281615,0.1397674099350974,0.4523301583544452,3.4738629622816144,_1841_
B1,X,0.084768056084916,0.3129436520720814,0.1125689018306357,0.3789958176787256,3.129436520720814,_1864_
B2,X,0.0771771696173249,0.3135213843948601,0.1113431392489496,0.3826843950044847,3.135213843948601,_1843_
A1,X,0.1075615738033544,0.3939313986512344,0.2407289713483625,0.7969289342891169,3.939313986512344,_1852_
A2,X,0.1014103135725101,0.3420737401272027,0.2656644979199415,0.848691696497435,3.420737401272027,_1841_
